round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,vlm_margin,vlm_sign,dino_sign,judge_tag,t2i_dir,model_label
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,65.0,88.0,1,0.85,0.7628473043441772,0.6050868034362793,0.15776050090789795,0,0,-23.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,88.0,74.0,0,0.85,0.8352160453796387,0.7588226795196533,0.07639336585998535,0,1,14.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,80.0,65.0,0,0.85,0.7296239733695984,0.7649232745170593,-0.03529930114746094,1,0,15.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,88.0,72.0,0,0.85,0.6991627812385559,0.7772964835166931,-0.07813370227813721,1,0,16.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,85.0,60.0,0,0.8,0.8328006863594055,0.7796297669410706,0.05317091941833496,0,1,25.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,90.0,65.0,0,0.8,0.8582454919815063,0.8330826759338379,0.025162816047668457,0,1,25.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,90.0,75.0,0,0.85,0.907160758972168,0.8193569183349609,0.08780384063720703,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,75.0,90.0,1,0.9,0.8806663751602173,0.9174871444702148,-0.03682076930999756,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,70.0,88.0,1,0.85,0.8332842588424683,0.8535346984863281,-0.020250439643859863,1,1,-18.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,90.0,65.0,0,0.9,0.9320724010467529,0.6253536939620972,0.30671870708465576,0,1,25.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,88.0,70.0,0,0.9,0.861967921257019,0.7224685549736023,0.13949936628341675,0,1,18.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,88.0,70.0,0,0.85,0.7876232862472534,0.8405349254608154,-0.05291163921356201,1,0,18.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,84.0,70.0,0,0.85,0.6694996356964111,0.5629973411560059,0.10650229454040527,0,1,14.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,75.0,90.0,1,0.85,0.8057696223258972,0.8638269901275635,-0.05805736780166626,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,70.0,90.0,1,0.85,0.6664365530014038,0.8485513925552368,-0.182114839553833,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,75.0,95.0,1,0.9,0.5468084216117859,0.8492623567581177,-0.3024539351463318,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,55.0,92.0,1,0.9,0.6513977646827698,0.860695481300354,-0.20929771661758423,1,1,-37.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,65.0,90.0,1,0.85,0.7450563907623291,0.8269954919815063,-0.08193910121917725,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,60.0,90.0,1,0.9,0.6949751377105713,0.8051111698150635,-0.11013603210449219,1,1,-30.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,70.0,90.0,1,0.85,0.7244919538497925,0.8410671353340149,-0.11657518148422241,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,70.0,90.0,1,0.85,0.8236347436904907,0.8582980036735535,-0.034663259983062744,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,85.0,60.0,0,0.8,0.7504222393035889,0.7545496821403503,-0.004127442836761475,1,0,25.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,65.0,85.0,1,0.85,0.6789672374725342,0.7618837356567383,-0.0829164981842041,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,60.0,90.0,1,0.95,0.8276618719100952,0.8951355218887329,-0.0674736499786377,1,1,-30.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,90.0,65.0,0,0.85,0.8398611545562744,0.6627237200737,0.17713743448257446,0,1,25.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,75.0,90.0,1,0.9,0.7116653919219971,0.730392575263977,-0.01872718334197998,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,82.0,65.0,0,0.85,0.7428109645843506,0.7697076797485352,-0.02689671516418457,1,0,17.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,65.0,85.0,1,0.9,0.6772482395172119,0.6592481136322021,0.018000125885009766,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,90.0,70.0,0,0.9,0.761590838432312,0.6177504658699036,0.14384037256240845,0,1,20.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,90.0,75.0,0,0.85,0.757110059261322,0.6478708982467651,0.10923916101455688,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,85.0,70.0,0,0.8,0.7227950096130371,0.6750707626342773,0.047724246978759766,0,1,15.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,4.0,8.5,1,0.85,0.602448582649231,0.36713114380836487,0.2353174388408661,0,0,-4.5,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,7.0,9.0,1,0.85,0.7822969555854797,0.5893288850784302,0.19296807050704956,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,6.0,8.0,1,0.85,0.7210270166397095,0.7284567356109619,-0.007429718971252441,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,5.0,8.0,1,0.8,0.8359960913658142,0.8270369172096252,0.008959174156188965,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,6.0,8.0,1,0.85,0.7717294692993164,0.7300723195075989,0.04165714979171753,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.0,8.0,1,0.75,0.8829861879348755,0.8161563873291016,0.06682980060577393,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,6.0,9.0,1,0.85,0.8541016578674316,0.6814007759094238,0.1727008819580078,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,5.0,8.0,1,0.9,0.8144221305847168,0.8097885847091675,0.004633545875549316,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,9.0,6.0,0,0.85,0.8206382989883423,0.7500682473182678,0.07057005167007446,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,8.0,5.0,0,0.85,0.8201080560684204,0.7893189191818237,0.03078913688659668,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,8.0,5.0,0,0.8,0.6340212821960449,0.6191072463989258,0.01491403579711914,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,8.5,6.5,0,0.8,0.6694867610931396,0.7337831258773804,-0.06429636478424072,1,0,2.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,6.0,9.0,1,0.9,0.7185126543045044,0.6193654537200928,0.09914720058441162,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,8.0,6.0,0,0.8,0.6902697086334229,0.6092623472213745,0.08100736141204834,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,6.0,8.0,1,0.85,0.5843446254730225,0.7087703943252563,-0.12442576885223389,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,6.0,9.0,1,0.9,0.695831835269928,0.7123092412948608,-0.01647740602493286,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,8.0,6.0,0,0.85,0.7886857390403748,0.5933995842933655,0.19528615474700928,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,6.0,9.0,1,0.9,0.5873627662658691,0.883467435836792,-0.29610466957092285,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,6.0,9.0,1,0.85,0.7217404246330261,0.8144134283065796,-0.09267300367355347,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,6.0,8.0,1,0.85,0.8164897561073303,0.6528886556625366,0.1636011004447937,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,6.0,9.0,1,0.9,0.8914526104927063,0.7100361585617065,0.18141645193099976,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,8.5,4.0,0,0.9,0.6800863742828369,0.7430126667022705,-0.0629262924194336,1,0,4.5,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,6.0,8.0,1,0.8,0.7601248621940613,0.6819591522216797,0.07816570997238159,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,9.0,5.0,0,0.9,0.7801230549812317,0.7471294403076172,0.0329936146736145,0,1,4.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,6.0,9.0,1,0.9,0.7745419144630432,0.8102224469184875,-0.035680532455444336,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,6.0,9.0,1,0.9,0.8319628238677979,0.8333184123039246,-0.001355588436126709,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,9.0,6.0,0,0.9,0.8813340067863464,0.8338955640792847,0.04743844270706177,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,8.0,6.0,0,0.85,0.8182365894317627,0.8839911818504333,-0.06575459241867065,1,0,2.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,8.5,6.5,0,0.8,0.8663243055343628,0.5965147614479065,0.2698095440864563,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,5.0,9.0,1,0.9,0.8403105735778809,0.7401707768440247,0.1001397967338562,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,7.0,5.0,0,0.85,0.8204435110092163,0.8105518817901611,0.009891629219055176,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,6.0,9.0,1,0.9,0.7248446941375732,0.6079634428024292,0.11688125133514404,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,9.0,7.0,0,0.85,0.7835705280303955,0.8569605350494385,-0.07339000701904297,1,0,2.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,7.0,9.0,1,0.85,0.7099087834358215,0.8128432035446167,-0.10293442010879517,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,6.0,9.0,1,0.92,0.5632511377334595,0.8403626084327698,-0.2771114706993103,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,8.5,6.0,0,0.9,0.6582478880882263,0.8438150882720947,-0.1855672001838684,1,0,2.5,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,7.0,9.0,1,0.85,0.7809478640556335,0.8218262195587158,-0.040878355503082275,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,8.0,5.0,0,0.9,0.6260055303573608,0.8400309085845947,-0.2140253782272339,1,0,3.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,8.0,5.0,0,0.8,0.7067626714706421,0.864038348197937,-0.15727567672729492,1,0,3.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,8.0,5.0,0,0.9,0.835263729095459,0.799801766872406,0.03546196222305298,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,8.0,5.0,0,0.85,0.7356131076812744,0.7734131813049316,-0.03780007362365723,1,0,3.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,9.0,6.0,0,0.85,0.7228059768676758,0.8166534304618835,-0.09384745359420776,1,0,3.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,8.7,6.0,0,0.85,0.8056238889694214,0.8860843181610107,-0.08046042919158936,1,0,2.6999999999999993,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,8.5,6.5,0,0.9,0.8312239646911621,0.7264732718467712,0.10475069284439087,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,8.5,6.5,0,0.85,0.6429093480110168,0.7362973690032959,-0.09338802099227905,1,0,2.0,1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,9.0,6.0,0,0.9,0.7910116910934448,0.6971476078033447,0.0938640832901001,0,1,3.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,7.0,8.0,1,0.8,0.6841219663619995,0.7004533410072327,-0.016331374645233154,1,1,-1.0,-1.0,-1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,9.0,7.0,0,0.85,0.7844048142433167,0.6179969310760498,0.16640788316726685,0,1,2.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,7.0,9.0,1,0.85,0.8191725611686707,0.6810729503631592,0.13809961080551147,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,8.5,7.5,0,0.8,0.753747284412384,0.6638548374176025,0.0898924469947815,0,1,1.0,1.0,1.0,gpt_4_1_mini,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,9.0,6.5,0,0.82,0.8267987966537476,0.7103787660598755,0.11642003059387207,0,1,2.5,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,8.7,6.9,0,0.78,0.7498753666877747,0.8021668195724487,-0.05229145288467407,1,0,1.799999999999999,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,8.5,5.0,0,0.72,0.7639263272285461,0.5453250408172607,0.2186012864112854,0,1,3.5,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,8.5,6.0,0,0.72,0.7937612533569336,0.7789615988731384,0.014799654483795166,0,1,2.5,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,8.9,6.1,0,0.74,0.8272192478179932,0.7450186014175415,0.08220064640045166,0,1,2.8000000000000007,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,9.0,6.5,0,0.84,0.7732803821563721,0.7343409061431885,0.038939476013183594,0,1,2.5,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,4.0,9.0,1,0.72,0.8368735313415527,0.7232930660247803,0.11358046531677246,0,0,-5.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,9.0,6.0,0,0.86,0.7702820301055908,0.8058236837387085,-0.035541653633117676,1,0,3.0,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,6.2,8.8,1,0.78,0.7445130944252014,0.7965024709701538,-0.05198937654495239,1,1,-2.6000000000000005,-1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,5.5,8.5,1,0.78,0.7981075644493103,0.8268514275550842,-0.028743863105773926,1,1,-3.0,-1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,9.0,6.0,0,0.72,0.7948853969573975,0.6378856301307678,0.15699976682662964,0,1,3.0,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,9.0,3.2,0,0.86,0.6793129444122314,0.8656705617904663,-0.18635761737823486,1,0,5.8,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,9.0,6.0,0,0.78,0.793331503868103,0.849948525428772,-0.056617021560668945,1,0,3.0,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,8.0,6.0,0,0.75,0.81467205286026,0.8263760805130005,-0.011704027652740479,1,0,2.0,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,7.0,5.0,0,0.66,0.80669105052948,0.8280622959136963,-0.02137124538421631,1,0,2.0,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,6.0,9.0,1,0.8,0.797031044960022,0.7962217330932617,0.0008093118667602539,0,0,-3.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,6.0,9.0,1,0.75,0.7649520039558411,0.757857084274292,0.007094919681549072,0,0,-3.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,6.0,8.0,1,0.72,0.7838691473007202,0.7258350849151611,0.05803406238555908,0,0,-2.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,8.5,6.2,0,0.78,0.8221371173858643,0.7698373198509216,0.05229979753494263,0,1,2.3,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,8.5,6.5,0,0.72,0.6864277124404907,0.7622983455657959,-0.07587063312530518,1,0,2.0,1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,8.9,6.2,0,0.76,0.8267987966537476,0.7103787660598755,0.11642003059387207,0,1,2.7,1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,6.0,9.0,1,0.72,0.7498753666877747,0.8021668195724487,-0.05229145288467407,1,1,-3.0,-1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,4.0,8.0,1,0.75,0.7639263272285461,0.5453250408172607,0.2186012864112854,0,0,-4.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,6.0,8.0,1,0.72,0.7937612533569336,0.7789615988731384,0.014799654483795166,0,0,-2.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,5.0,8.0,1,0.72,0.8157218098640442,0.7737171649932861,0.04200464487075806,0,0,-3.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.0,8.0,1,0.72,0.7807891368865967,0.8319250345230103,-0.051135897636413574,1,1,-2.0,-1.0,-1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,5.5,9.3,1,0.82,0.7967555522918701,0.7870385646820068,0.009716987609863281,0,0,-3.8000000000000007,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,4.0,9.0,1,0.86,0.851202130317688,0.5910297632217407,0.26017236709594727,0,0,-5.0,-1.0,1.0,gpt_5_nano,flux1_fal_duel,Flux1-duel
